STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,ADJUSTMENT,Adjustment,REF_AREA,Reference area,COUNTERPART_AREA,Counterpart area,SECTOR,Institutional sector,COUNTERPART_SECTOR,Counterpart institutional sector,CONSOLIDATION,Consolidation status,ACCOUNTING_ENTRY,Accounting entry,TRANSACTION,Transaction,INSTR_ASSET,Financial instruments and non-financial assets,MATURITY,Original and residual maturity,UNIT_MEASURE,Unit of measure,CURRENCY_DENOM,Currency of denomination,VALUATION,Valuation,PRICE_BASE,Price base,TRANSFORMATION,Transformation,TABLE_IDENTIFIER,Table identifier,DEBT_BREAKDOWN,Debt by,TIME_PERIOD,Time period,OBS_VALUE,Observation value,CONF_STATUS,Confidentiality status,DECIMALS,Decimals,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CURRENCY,Currency
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,EST,Estonia,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,2023,,45735.066,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,DNK,Denmark,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,1994,,27289.167,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,DNK,Denmark,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,1995,,27327.443,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,DNK,Denmark,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,1996,,29355.707,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,DNK,Denmark,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,1997,,36688.837,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,DNK,Denmark,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,1998,,45225.867,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,DNK,Denmark,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,1999,,54823.62,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,DNK,Denmark,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,2000,,76056.231,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,DNK,Denmark,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,2001,,70385.754,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,DNK,Denmark,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,2002,,75484.595,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,DNK,Denmark,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,2003,,103588.693,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,DNK,Denmark,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,2004,,123549.272,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,DNK,Denmark,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,2005,,130831.739,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,DNK,Denmark,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,2006,,148334.334,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,DNK,Denmark,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,2007,,190571.592,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,DNK,Denmark,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,2008,,142759.749,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,DNK,Denmark,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,2009,,165448.45,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,DNK,Denmark,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,2010,,182598.828,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,DNK,Denmark,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,2011,,170363.583,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,DNK,Denmark,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,2012,,204648.442,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,DNK,Denmark,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,2013,,248703.789,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,DNK,Denmark,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,2014,,282614.925,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,DNK,Denmark,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,2015,,308618.302,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,DNK,Denmark,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,2016,,299695.015,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,DNK,Denmark,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,2017,,381044.67,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,DNK,Denmark,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,2018,,342219.836,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,DNK,Denmark,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,2019,,381903.863,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,DNK,Denmark,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,2020,,507931.194,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,DNK,Denmark,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,2021,,567094.434,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,DNK,Denmark,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,2022,,525313.818,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,DNK,Denmark,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,2023,,616753.599,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,FIN,Finland,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,1995,,21704.793,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,FIN,Finland,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,1996,,28955.97,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,FIN,Finland,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,1997,,37434.615,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,FIN,Finland,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,1998,,90563.875,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,FIN,Finland,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,1999,,240340.504,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,FIN,Finland,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,2000,,232577.544,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
DATAFLOW,OECD.SDD.NAD:DSD_NASEC20@DF_T720R_A(1.1),"Annual Financial Balance Sheets (stocks), non-consolidated",I,A,Annual,N,Neither seasonally adjusted nor calendar adjusted,FIN,Finland,W,World,S2,Rest of the world,S1,Total economy,N,Non-consolidated,A,Assets (or net acquisition of assets),LE,Closing balance sheet/positions/stocks,F5,Equity and investment fund shares/units,_Z,Not applicable,USD,US dollar,_T,All currencies,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T0720,"Table 0720 - Balance sheets for financial assets and liabilities (stocks), non-consolidated",_Z,Not applicable,2001,,154691.945,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,USD,US dollar
